id,age,ed,employ,address,income,debtinc,creddebt,othdebt,default
3370,37,2,15,3,38.4,3.62,0.8201472,0.5699328,0
2272,27,1,8,7,25.0,22.64,1.47726,4.18274,1
906,39,2,9,4,56.9,7.48,1.86843668,2.38768332,0
4008,39,1,7,8,33.7,14.29,1.76255718,3.05317282,0
1516,46,3,0,11,34.1,8.84,1.12137168,1.89306832,1
4988,48,2,21,22,248.3,3.98,4.6941115,5.1882285,0
393,26,4,1,5,34.4,8.39,1.876004,1.010156,1
4301,23,2,4,4,17.1,3.01,0.1904427,0.3242673,0
3187,32,4,3,6,23.6,15.15,1.3550766,2.2203234,0
164,31,1,6,1,27.2,19.71,1.59225264,3.76886736,1
1272,54,2,12,34,67.4,11.7,0.828009,7.057791,0
4124,34,2,11,7,37.7,3.69,0.58010121,0.81102879,0
1717,47,2,12,6,103.9,6.95,3.87770385,3.34334615,0
690,35,1,11,13,25.5,3.87,0.04835565,0.93849435,0
1439,21,1,3,0,14.4,9.6,0.3165696,1.0658304,0
4037,28,1,12,5,26.3,3.72,0.61930188,0.35905812,0
4680,39,2,19,15,57.9,10.89,0.76294251,5.54236749,0
3657,27,1,5,2,20.7,4.93,0.03877938,0.98173062,1
3850,37,3,9,10,57.5,7.13,1.47591,2.62384,0
4557,28,2,9,7,35.2,3.18,0.61117056,0.50818944,0
2687,32,1,2,4,29.7,22.23,3.11629032,3.48601968,1
2187,36,1,16,17,112.4,19.4,8.8530736,12.9525264,1
946,27,3,0,6,33.7,8.97,0.82827186,2.19461814,0
1019,35,1,11,6,34.7,3.72,0.10455804,1.18628196,0
3232,28,2,4,3,25.0,8.22,0.23427,1.82073,0
1532,39,3,2,6,23.3,12.33,1.17213912,1.70075088,1
2017,41,2,18,6,146.2,12.32,1.78317216,16.22866784,0
3860,30,2,12,7,69.9,14.42,6.20902128,3.87055872,1
1785,44,1,27,16,175.5,15.78,4.9295142,22.7643858,0
1541,42,1,2,23,20.1,3.73,0.19343034,0.55629966,0
2402,30,2,7,6,33.0,19.91,2.8515102,3.7187898,0
2101,36,1,4,1,25.2,22.79,1.97561952,3.76746048,1
4113,41,3,8,18,42.8,2.54,0.27612848,0.81099152,1
2557,39,1,4,16,34.8,6.99,0.4013658,2.0311542,0
3634,38,1,10,3,34.3,16.4,1.5638056,4.0613944,0
3795,42,2,22,9,193.3,7.17,9.85418271,4.00542729,1
4698,34,1,17,5,47.8,15.82,1.6636312,5.8983288,0
567,26,2,7,3,33.5,13.33,2.0452219,2.4203281,1
963,30,1,5,9,22.4,7.63,1.0340176,0.6751024,0
2862,45,1,6,23,22.9,4.49,0.57065655,0.45755345,0
2868,27,3,2,2,28.2,10.13,1.10552742,1.75113258,1
1175,42,1,17,22,65.3,4.44,1.57433076,1.32498924,0
2648,37,1,5,16,26.9,22.56,1.81452336,4.25411664,1
696,41,1,6,22,31.3,12.01,1.93971108,1.81941892,0
4090,37,2,0,16,32.3,13.8,2.1306372,2.3267628,1
2153,43,1,12,19,35.1,5.76,0.8491392,1.1726208,0
386,27,2,4,6,32.6,19.81,0.45852226,5.99953774,0
607,39,2,9,12,38.3,6.65,1.72428515,0.82266485,0
2436,32,1,7,2,27.4,4.03,0.3754348,0.7287852,0
1061,29,2,7,2,57.9,9.45,1.49373315,3.97781685,0
82,39,1,23,19,55.1,5.26,1.72156644,1.17669356,0
1833,36,1,20,7,67.3,9.95,3.6294217,3.0669283,0
3932,36,1,17,4,83.1,19.81,4.52708025,11.93502975,0
251,28,1,5,5,23.1,28.54,1.79981802,4.79292198,1
3833,42,3,17,13,54.0,3.93,0.5220612,1.6001388,0
750,36,1,7,13,32.9,20.24,2.77678632,3.88217368,1
4861,28,1,4,4,25.3,0.27,0.03907332,0.02923668,0
1791,25,4,2,3,20.6,11.83,1.33302806,1.10395194,0
4970,36,1,19,15,60.0,12.01,0.54045,6.66555,0
4388,42,1,9,13,77.0,11.2,0.888272,7.735728,0
402,50,2,22,0,194.9,9.91,10.99000171,8.32458829,0
1134,35,2,6,3,20.6,19.15,1.4951171,2.4497829,1
3912,34,2,14,5,61.6,12.17,2.2115324,5.2851876,0
1472,35,2,1,13,37.0,2.31,0.2068374,0.6478626,0
4104,47,3,13,1,66.4,5.11,1.92385368,1.46918632,0
4422,44,1,1,6,20.3,6.9,0.5140569,0.8866431,0
1115,32,1,0,12,15.4,0.39,0.01789788,0.04216212,0
2532,30,1,1,5,19.3,4.72,0.24687016,0.66408984,0
3381,35,2,15,10,48.5,5.93,0.345126,2.530924,0
828,28,1,11,7,27.3,8.38,0.76181742,1.52592258,0
3600,36,1,18,9,51.4,2.98,0.6969326,0.8347874,0
3491,28,1,6,9,37.0,8.97,0.7467525,2.5721475,0
4317,34,3,10,2,41.9,7.48,1.57019412,1.56392588,0
1814,33,1,11,2,55.8,16.87,4.33960506,5.07385494,1
873,42,1,0,21,18.9,7.9,0.2015685,1.2915315,0
1065,32,1,3,9,18.6,12.21,0.8857134,1.3853466,0
473,38,1,0,14,20.2,12.01,0.98981616,1.43620384,0
803,22,2,0,3,27.5,15.98,1.0590745,3.3354255,1
3,40,1,15,14,61.8,10.64,3.43899696,3.13652304,0
3476,39,1,14,15,32.2,4.46,0.63332892,0.80279108,0
4031,27,2,3,4,25.8,9.04,1.90317312,0.42914688,0
3207,30,1,10,2,22.7,3.82,0.11099392,0.75614608,0
4759,55,1,34,25,141.8,1.17,0.48278646,1.17627354,0
3546,39,1,0,7,20.5,9.37,0.9834752,0.9373748,1
3531,23,1,4,1,20.8,2.99,0.0528632,0.5690568,0
4448,48,2,4,19,32.1,5.1,1.1115909,0.5255091,0
557,36,2,8,17,38.7,8.62,0.97075854,2.36518146,0
3951,37,1,5,17,36.1,5.52,0.31086432,1.68185568,0
2355,36,1,0,8,24.4,21.51,2.5717356,2.6767044,1
2291,29,3,7,5,33.8,6.71,0.09979112,2.16818888,0
4238,47,1,30,17,204.7,6.03,2.06134947,10.28206053,0
1842,47,1,6,10,24.5,19.6,2.01684,2.78516,1
4096,37,1,16,17,46.6,13.68,1.40884848,4.96603152,0
2908,38,2,17,16,118.3,9.88,4.27782264,7.41021736,0
3673,32,1,13,6,37.6,17.92,5.00627456,1.73164544,0
1422,22,1,4,3,22.7,7.93,0.31501925,1.48509075,0
975,24,1,6,5,27.9,2.93,0.12016809,0.69730191,0
3625,35,1,15,1,44.3,6.98,0.6802708,2.4118692,0
3964,29,1,0,2,20.3,14.39,0.33593455,2.58523545,0
2656,26,2,2,7,22.7,7.04,0.34198912,1.25609088,0
2889,38,1,0,15,18.8,11.9,0.8188152,1.4183848,0
3684,36,3,11,16,69.1,15.09,0.74033049,9.68685951,0
2214,46,1,9,23,29.3,19.48,1.3983718,4.3092682,0
4471,30,1,14,1,29.8,10.36,0.8335656,2.2537144,0
2743,35,1,5,1,24.6,6.97,0.49209594,1.22252406,0
3772,31,3,5,3,50.5,4.7,1.552269,0.821231,0
299,43,1,17,0,65.2,16.71,6.60232152,4.29259848,0
2740,29,1,2,6,20.4,7.56,0.37167984,1.17056016,1
3132,34,1,3,5,24.2,14.53,0.51689022,2.99936978,0
3900,51,3,20,9,145.6,5.46,1.4309568,6.5188032,0
2804,39,2,18,19,64.8,8.53,1.51451856,4.01292144,0
2261,21,3,0,0,17.6,20.7,1.621224,2.021976,1
3671,34,2,11,12,40.1,7.93,1.6853629,1.4945671,1
1958,38,1,7,7,32.6,4.74,0.37240284,1.17283716,0
213,25,1,4,1,20.6,12.09,0.72723768,1.76330232,1
3101,42,1,12,3,27.9,2.33,0.26977905,0.38029095,1
4762,26,2,3,4,40.7,17.86,1.42472792,5.84429208,1
3028,26,1,3,4,32.8,11.17,0.9342588,2.7295012,1
3267,23,1,2,4,21.1,27.32,2.11557884,3.64894116,1
4392,39,1,6,9,41.4,6.1,1.3788684,1.1465316,0
446,55,1,8,24,25.3,24.54,2.78146176,3.42715824,0
3871,45,2,13,15,38.4,2.3,0.1360128,0.7471872,0
4141,39,2,4,15,27.8,12.63,0.6846723,2.8264677,0
1831,36,2,5,16,39.5,2.78,0.7972206,0.3008794,0
4283,39,1,5,1,22.1,17.47,0.29728699,3.56358301,0
716,26,4,1,3,17.5,3.77,0.34307,0.31668,0
934,26,1,7,4,37.6,2.98,0.532228,0.588252,0
3284,24,1,0,5,19.6,3.43,0.08000132,0.59227868,0
2674,28,1,9,2,30.2,7.01,1.22998862,0.88703138,0
4683,39,2,4,13,33.3,4.6,0.6525468,0.8792532,0
283,40,1,7,1,22.5,6.79,0.5897115,0.9380385,0
764,25,1,0,4,14.8,9.99,0.24839136,1.23012864,0
2880,23,2,0,4,12.8,10.67,0.84267392,0.52308608,0
2232,30,1,4,3,28.5,13.13,0.26568555,3.47636445,1
3802,37,4,6,10,55.3,6.95,2.3675036,1.4758464,0
547,35,1,3,10,28.2,6.18,0.44963208,1.29312792,1
35,44,1,27,17,118.6,12.75,9.7836105,5.3378895,0
1483,39,3,8,14,41.1,8.14,1.30141506,2.04412494,0
4594,29,3,7,6,80.7,16.97,7.09390122,6.60088878,1
1803,27,1,7,2,24.5,7.32,0.7155666,1.0778334,1
2634,28,2,1,8,23.0,29.46,0.3862206,6.3895794,0
886,31,1,3,10,36.6,19.39,1.81676544,5.27997456,1
3639,43,3,6,22,50.7,8.92,1.72757208,2.79486792,0
562,27,2,0,4,22.7,4.71,0.34641108,0.72275892,0
648,55,1,13,27,59.8,12.01,3.54071614,3.64126386,0
274,46,1,6,18,50.9,3.7,0.7834528,1.0998472,0
3929,31,2,3,10,30.4,13.74,1.82115456,2.35580544,0
466,42,1,5,9,24.2,27.38,1.49746696,5.12849304,1
4990,39,3,0,11,49.1,14.42,3.27106164,3.80915836,1
172,38,1,21,5,55.4,2.18,0.2053124,1.0024076,0
3506,30,1,12,8,25.2,2.65,0.1616076,0.5061924,0
4949,33,2,12,13,56.5,3.37,0.33701685,1.56703315,0
598,21,1,2,1,15.3,11.89,0.65672037,1.16244963,0
4994,31,1,7,7,31.8,15.08,0.60422544,4.19121456,0
1369,30,2,4,9,21.0,20.78,1.3833246,2.9804754,1
783,41,2,17,2,88.2,8.05,1.136016,5.964084,0
4047,31,1,8,3,35.7,9.54,0.4768092,2.9289708,0
788,41,1,21,21,62.0,6.39,2.495934,1.465866,0
3712,41,4,10,16,44.9,2.93,0.68278083,0.63278917,0
605,38,3,15,18,76.9,2.59,0.72099902,1.27071098,0
3698,33,1,15,13,68.7,2.17,0.72750552,0.76328448,0
1323,32,1,15,11,75.0,12.03,6.5413125,2.4811875,1
305,26,4,1,0,25.6,8.99,1.29110784,1.01033216,1
1045,49,2,26,16,185.8,18.41,8.82509124,25.38068876,0
177,31,2,2,1,27.6,2.86,0.07972536,0.70963464,1
3548,44,1,3,17,20.3,5.53,0.11338159,1.00920841,0
3886,52,1,13,14,60.5,11.15,3.32565475,3.42009525,0
2465,30,1,3,8,24.1,5.7,0.2156709,1.1580291,0
1435,42,2,2,21,43.6,3.95,1.0402088,0.6819912,0
4758,45,2,15,7,69.5,9.82,4.7979047,2.0269953,0
1081,23,1,1,0,16.1,0.77,0.03731497,0.08665503,0
3363,28,1,5,9,25.8,1.27,0.114681,0.212979,0
2690,34,2,12,0,43.8,30.51,2.4054084,10.9579716,0
4279,26,2,1,6,59.8,15.92,1.06625792,8.45390208,0
1408,47,2,17,5,85.7,9.01,2.99596916,4.72560084,0
4286,28,1,12,6,20.3,10.34,0.68847856,1.41054144,0
2856,36,1,11,5,36.1,3.31,0.60103973,0.59387027,0
704,41,2,10,20,50.5,19.12,3.1477256,6.5078744,1
4483,31,3,8,12,60.3,2.01,0.23513382,0.97689618,0
4828,40,1,17,18,75.1,7.19,0.71815877,4.68153123,0
2621,42,1,15,14,41.9,4.58,0.63711464,1.28190536,0
1320,31,1,13,9,44.3,2.31,0.54952821,0.47380179,0
2657,45,2,6,15,40.8,7.33,0.32597976,2.66466024,0
496,30,1,0,11,16.0,12.03,0.2867952,1.6380048,0
3958,41,1,10,7,31.0,29.2,3.204408,5.847592,1
2299,45,3,2,4,58.0,2.93,0.9023814,0.7970186,1
345,39,1,16,4,31.4,6.23,1.03288416,0.92333584,0
3847,29,1,10,5,62.7,8.88,2.76717672,2.80058328,0
1287,41,3,8,2,29.9,7.54,0.57714176,1.67731824,0
2917,39,1,15,2,35.0,11.56,1.250214,2.795786,0
1419,36,1,11,3,36.3,4.14,0.8340651,0.6687549,0
2038,24,2,1,0,17.4,13.04,0.27908208,1.98987792,0
3487,33,1,15,6,71.0,11.21,4.2819958,3.6771042,0
4602,42,1,0,11,18.6,3.3,0.3265416,0.2872584,0
44,23,1,7,2,21.8,8.2,0.509466,1.278134,0
2894,25,1,4,5,26.0,9.98,0.5630716,2.0317284,0
1167,27,1,10,8,29.4,7.78,0.8463084,1.4410116,0
1592,45,2,4,7,59.3,8.78,2.7334335,2.4731065,0
2022,50,1,3,10,43.8,2.38,0.21265776,0.82978224,0
3459,39,2,5,5,24.5,1.8,0.035721,0.405279,0
1286,33,3,5,14,22.0,10.79,0.8830536,1.4907464,0
13,44,1,8,15,77.8,10.55,3.611476,4.596424,0
1598,30,1,2,2,20.7,8.18,0.48765888,1.20560112,1
94,26,1,4,3,24.4,5.41,0.3894118,0.9306282,0
2537,40,1,12,9,32.1,4.44,0.41759532,1.00764468,0
4138,28,1,9,5,21.5,3.22,0.2180745,0.4742255,0
4347,47,2,17,16,60.2,17.6,1.6210656,8.9741344,0
4874,36,1,4,17,26.5,22.23,1.58466555,4.30628445,0
940,44,5,6,15,24.7,3.48,0.03610152,0.82345848,0
1815,33,2,0,1,32.4,11.6,1.1350368,2.6233632,1
4731,27,1,9,0,23.7,8.19,1.0869768,0.8540532,1
170,37,1,9,18,50.3,1.4,0.5394172,0.1647828,0
4572,49,2,11,9,46.4,6.61,0.26683248,2.80020752,0
4991,41,1,8,16,31.4,3.0,0.043332,0.898668,0
1372,22,2,0,1,31.2,2.1,0.4828824,0.1723176,0
4082,33,1,12,3,55.6,12.83,1.02722112,6.10625888,0
4587,48,2,2,25,27.9,1.47,0.14846706,0.26166294,0
3880,48,3,23,2,73.5,1.84,0.7005432,0.6518568,0
3226,43,1,5,6,45.3,25.95,5.172354,6.582996,1
3828,30,1,10,5,37.5,4.47,0.21623625,1.46001375,0
1363,50,1,29,16,138.6,11.58,4.14086904,11.90901096,0
1344,28,1,2,9,24.9,14.1,0.4177971,3.0931029,1
4827,38,4,4,6,96.7,14.17,6.64565915,7.05673085,1
219,41,1,5,10,42.0,14.15,1.456035,4.486965,1
3282,34,3,8,5,128.3,14.34,2.09739708,16.30082292,0
773,42,1,25,1,48.2,4.14,0.63456264,1.36091736,0
1512,46,1,23,23,127.5,2.88,0.921672,2.750328,0
2223,33,1,4,12,47.8,5.36,1.3066608,1.2554192,0
2286,43,1,8,18,28.5,8.13,0.8248698,1.4921802,0
1209,30,1,12,4,31.4,14.73,2.02584636,2.59937364,0
3012,49,3,11,24,91.0,23.03,6.915909,14.041391,1
424,40,3,0,13,36.4,6.74,1.19723968,1.25612032,1
4022,31,1,12,1,31.8,4.19,0.74748762,0.58493238,0
4911,29,2,8,1,51.9,9.06,0.78995952,3.91218048,0
1820,42,1,2,12,19.2,10.85,1.2124224,0.8707776,0
4501,35,2,3,15,34.8,5.98,0.4994496,1.5815904,1
4030,29,1,1,1,22.9,1.01,0.07886989,0.15242011,0
1976,41,1,3,16,30.9,5.93,0.96016188,0.87220812,0
615,41,3,15,5,129.6,8.94,6.0248448,5.5613952,0
3052,40,1,6,14,26.5,7.01,0.50713845,1.35051155,0
670,39,3,2,10,53.4,14.79,2.55100878,5.34685122,1
1565,34,2,1,9,19.2,2.24,0.18966528,0.24041472,0
2502,32,1,3,0,16.9,14.42,0.98941388,1.44756612,0
2148,30,2,7,5,23.0,11.41,0.1653309,2.4589691,1
894,25,1,4,0,16.6,23.49,1.02162708,2.87771292,1
2132,25,2,5,2,21.1,5.09,0.08484521,0.98914479,0
1075,24,3,0,0,21.7,15.21,0.98026929,2.32030071,0
3617,41,3,10,13,41.5,3.75,0.19141875,1.36483125,0
552,36,2,5,9,35.3,27.67,3.50653609,6.26097391,0
1040,43,1,12,23,39.0,9.61,1.7914962,1.9564038,0
3141,48,1,14,26,48.3,11.5,2.1829185,3.3715815,0
4597,44,1,7,11,49.3,10.28,3.28408992,1.78395008,0
3361,46,2,23,6,84.3,3.37,1.6193187,1.2215913,0
4086,32,2,7,12,16.6,7.57,0.64464606,0.61197394,0
2982,54,1,36,8,209.7,0.89,0.39566196,1.47066804,0
1521,32,1,11,7,43.6,2.52,0.50980608,0.58891392,0
1699,29,1,5,3,17.5,8.1,0.303345,1.114155,0
742,34,1,2,5,14.9,6.57,0.08516691,0.89376309,0
3319,47,4,9,22,56.2,6.62,0.75524932,2.96519068,0
2507,27,2,2,1,35.5,4.21,0.17486235,1.31968765,0
2938,26,1,8,3,19.4,29.47,3.99059164,1.72658836,1
4269,28,3,7,6,59.0,12.06,3.1165452,3.9988548,0
4967,31,3,4,1,46.7,10.18,0.07606496,4.67799504,0
521,23,1,0,2,14.5,16.57,0.70397645,1.69867355,1
462,28,1,11,4,28.4,23.57,1.96130684,4.73257316,0
853,46,1,20,13,63.3,4.01,1.15494015,1.38338985,0
2288,22,4,0,2,22.3,7.64,0.91319392,0.79052608,1
1665,37,1,11,1,32.9,6.5,0.816907,1.321593,0
2795,35,1,16,6,37.1,9.81,1.46308302,2.17642698,0
2538,27,2,8,3,32.6,22.62,1.33471572,6.03940428,1
996,33,3,10,2,26.7,8.57,1.15095957,1.13723043,0
2133,41,1,21,15,57.2,6.24,0.41760576,3.15167424,0
2710,28,1,4,1,25.4,3.77,0.36100766,0.59657234,0
310,29,1,9,0,29.0,4.54,0.2119726,1.1046274,1
1399,28,1,12,1,54.9,7.2,0.7668432,3.1859568,0
1056,41,3,13,16,65.8,3.11,0.49727034,1.54910966,0
1641,33,1,5,4,22.4,12.29,0.98280672,1.77015328,1
1701,37,2,7,4,39.6,11.84,2.578752,2.109888,0
1927,40,1,22,7,57.6,5.69,1.60266816,1.67477184,0
4964,31,1,7,12,25.0,11.05,0.325975,2.436525,0
4275,34,2,2,0,38.1,3.56,0.21566124,1.14069876,0
1948,32,4,7,8,28.9,7.56,1.33493724,0.84990276,0
2941,35,5,2,9,86.4,19.78,8.75003904,8.33988096,1
1159,48,1,1,15,38.6,0.42,0.02820888,0.13391112,0
1638,31,1,0,6,28.6,6.88,0.54898272,1.41869728,1
1176,35,3,12,6,101.2,7.53,3.42154164,4.19881836,0
4387,32,1,13,2,41.2,3.73,0.2535654,1.2831946,0
3024,35,1,1,2,25.4,4.71,0.87691722,0.31942278,0
4258,28,1,11,7,28.3,7.3,0.970973,1.094927,0
3799,41,1,4,6,24.0,11.98,0.9315648,1.9436352,1
762,51,1,11,2,34.9,3.83,0.58011478,0.75655522,0
3069,24,1,3,2,25.7,23.0,2.553552,3.357448,1
3414,45,1,24,17,50.4,5.24,0.95866848,1.68229152,0
2090,51,3,21,31,130.7,5.76,0.96362496,6.56469504,0
677,50,2,7,7,66.3,3.62,0.86162154,1.53843846,0
2590,28,1,2,1,26.0,8.03,0.584584,1.503216,0
4131,51,1,10,30,30.2,3.45,0.2719359,0.7699641,0
2443,40,1,12,1,40.7,2.8,0.125356,1.014244,0
62,32,1,16,4,38.4,14.38,1.50196224,4.01995776,0
452,50,1,15,18,46.3,5.81,0.45999513,2.23003487,0
2815,39,1,21,14,95.5,7.26,4.2847794,2.6485206,0
2853,38,1,19,7,52.4,6.67,2.41510028,1.07997972,0
2777,29,3,2,0,16.5,17.95,1.563804,1.397946,1
4451,24,2,2,2,21.2,11.05,1.1619296,1.1806704,0
3114,35,1,7,7,21.8,6.02,0.18635512,1.12600488,0
328,41,2,5,2,28.5,2.99,0.357903,0.494247,0
4654,21,1,4,1,18.3,4.84,0.20194416,0.68377584,0
4887,40,3,7,11,72.5,10.3,2.524015,4.943485,0
4148,31,1,10,9,26.2,8.18,0.94727672,1.19588328,0
871,45,2,23,10,94.6,7.2,3.2489424,3.5622576,0
2645,38,1,3,18,42.6,12.31,2.21823738,3.02582262,0
3562,42,1,3,6,22.9,4.34,0.79806958,0.19579042,0
3961,27,1,7,3,22.9,1.29,0.05730954,0.23810046,0
988,37,1,15,6,67.0,15.01,6.4664581,3.5902419,0
2228,26,4,3,3,22.3,15.79,1.69368277,1.82748723,1
4175,25,1,1,5,18.8,12.3,1.2163224,1.0960776,1
476,33,1,16,4,30.5,10.44,2.5378074,0.6463926,0
3767,27,3,4,7,14.9,11.27,0.74389889,0.93533111,0
4593,40,2,6,4,36.9,11.28,0.7075944,3.4547256,0
265,42,1,26,10,60.4,19.81,4.85788744,7.10735256,0
3773,41,1,3,20,33.3,10.87,2.2442202,1.3754898,0
3592,28,2,0,8,20.9,30.87,0.86454522,5.58728478,0
2244,26,1,1,5,22.3,6.75,0.63672075,0.86852925,0
2562,40,1,10,13,24.6,6.34,0.26669844,1.29294156,0
195,41,2,3,22,38.7,10.66,0.5775588,3.5478612,0
987,37,1,0,10,21.2,4.72,0.3852464,0.6153936,0
1877,27,1,11,6,42.3,6.27,0.77179311,1.88041689,0
382,34,2,1,0,28.8,7.91,1.0479168,1.2301632,1
2417,43,1,11,20,35.0,3.73,0.425593,0.879907,0
1669,47,1,20,21,44.7,17.88,3.46868424,4.52367576,0
2499,20,1,0,0,15.2,11.34,0.34990704,1.37377296,1
2196,37,1,18,9,63.8,18.29,0.86350748,10.80551252,0
4116,50,1,24,4,96.2,1.35,0.1077921,1.1909079,0
421,36,1,8,6,27.6,5.39,0.38529876,1.10234124,0
270,33,2,11,9,29.9,14.13,1.41110658,2.81376342,0
559,25,2,4,2,30.7,14.33,1.57495298,2.82435702,0
1818,27,3,5,8,18.4,2.35,0.1781488,0.2542512,1
2438,22,2,0,3,17.0,5.87,0.0908089,0.9070911,0
3590,36,1,19,17,38.9,17.54,2.68146258,4.14159742,0
422,30,1,5,10,27.7,11.76,0.9283932,2.3291268,0
4002,33,1,4,4,19.0,7.44,0.8029248,0.6106752,1
3873,39,2,1,13,23.9,15.86,0.379054,3.411486,1
3217,33,2,1,9,29.7,38.17,2.66407515,8.67241485,1
1264,28,1,11,8,27.3,14.3,0.6090084,3.2948916,0
3433,35,2,9,14,36.3,17.32,1.0688172,5.2183428,0
3489,32,1,2,1,23.5,22.49,0.17440995,5.11074005,1
4941,41,2,6,10,29.0,3.62,0.325438,0.724362,0
2707,29,1,11,0,20.3,5.47,0.16767191,0.94273809,0
4791,30,1,8,8,27.3,4.81,0.70252455,0.61060545,0
2412,51,2,19,18,79.9,7.6,0.8076292,5.2647708,0
1212,56,1,18,29,51.9,3.48,0.62130528,1.18481472,0
1682,49,1,12,25,43.9,4.8,0.9103104,1.1968896,0
4405,43,1,17,21,52.3,6.67,1.66048316,1.82792684,0
3968,49,2,5,0,64.0,22.55,10.665248,3.766752,1
2986,48,2,14,20,62.5,10.85,4.18403125,2.59721875,0
1566,28,1,8,9,31.5,17.51,2.1511035,3.3645465,1
4541,32,2,1,2,28.6,5.06,0.51084748,0.93631252,0
2297,38,1,14,13,42.1,2.07,0.31721508,0.55425492,0
1829,41,3,0,3,28.1,2.4,0.2535744,0.4208256,0
3219,29,1,5,2,16.4,8.02,0.460348,0.854932,0
3762,42,4,0,23,27.5,5.98,0.29601,1.34849,0
1929,32,1,3,12,16.8,9.04,0.51940224,0.99931776,0
1011,39,3,3,3,58.7,3.83,0.91502147,1.33318853,0
4770,43,2,4,9,23.2,6.43,0.32967896,1.16208104,0
3545,33,1,11,2,29.0,7.16,1.360042,0.716358,1
4699,31,3,9,6,77.7,8.7,3.7652643,2.9946357,0
3542,32,1,14,9,48.2,2.28,0.12967728,0.96928272,0
972,40,1,12,0,80.0,7.59,4.323264,1.748736,0
3013,46,2,6,15,26.4,3.34,0.1675344,0.7142256,0
3180,32,2,7,8,30.8,9.37,0.19913124,2.68682876,1
3451,30,1,6,2,24.0,18.49,2.8489392,1.5886608,1
4294,41,1,18,2,136.2,17.21,8.3212071,15.1188129,0
4495,42,3,20,22,147.9,7.65,3.1227606,8.1915894,0
2786,39,1,16,20,42.2,15.12,2.30341104,4.07722896,0
1161,25,1,6,0,29.0,7.17,0.2058507,1.8734493,0
2737,35,2,15,14,46.5,6.79,1.0671843,2.0901657,0
2154,37,1,1,0,21.4,4.36,0.3452248,0.5878152,0
4709,40,1,22,3,47.4,5.91,0.38378358,2.41755642,0
3473,22,1,2,1,21.1,2.94,0.2543394,0.3660006,0
296,33,2,0,11,18.9,1.23,0.1022868,0.1301832,0
92,40,1,2,7,23.2,7.61,0.96927048,0.79624952,1
1477,27,3,3,5,21.9,8.8,0.8344776,1.0927224,0
3787,27,1,0,4,20.7,1.32,0.14181156,0.13142844,0
4115,21,1,2,2,31.3,10.47,0.7865064,2.4906036,0
1100,40,1,10,3,41.7,3.69,0.17849268,1.36023732,0
937,29,1,1,9,19.0,14.04,0.2027376,2.4648624,0
3518,42,2,19,2,91.0,6.49,1.9016998,4.0042002,0
2478,50,1,12,13,41.5,14.47,1.24304535,4.76200465,1
3266,35,1,17,1,55.6,18.35,1.224312,8.978288,0
999,34,1,10,15,34.2,3.38,0.04277052,1.11318948,0
4230,56,4,5,8,96.4,1.62,0.858924,0.702756,0
4184,35,1,2,10,21.9,6.43,0.6195948,0.7885752,0
1217,34,1,9,14,34.0,19.21,2.0835166,4.4478834,0
1179,30,1,10,6,43.0,6.49,1.8725597,0.9181403,0
1750,36,1,17,14,73.3,12.0,4.494756,4.301244,0
1836,27,2,5,2,26.3,8.73,0.4821579,1.8138321,1
850,30,2,5,4,16.3,5.01,0.21069054,0.60593946,0
3763,39,2,1,19,29.8,16.07,2.82063854,1.96822146,0
1146,31,1,0,0,19.6,7.16,0.52345328,0.87990672,1
4525,46,1,7,20,41.9,11.68,1.03261712,3.86130288,0
4950,22,2,3,1,18.8,5.58,0.47101896,0.57802104,1
2405,29,1,12,1,93.4,3.15,1.6564023,1.2856977,0
3685,43,2,4,20,37.6,18.11,2.87354992,3.93581008,0
4711,28,1,7,6,18.7,10.4,0.2839408,1.6608592,1
3452,27,2,3,1,34.1,8.32,0.85681024,1.98030976,0
1476,24,2,3,1,17.6,12.57,0.88714032,1.32517968,1
1759,48,4,1,24,46.4,9.82,1.57654208,2.97993792,0
2792,29,1,10,9,20.7,6.1,0.2184471,1.0442529,0
2125,31,2,9,0,40.6,6.69,0.32322066,2.39291934,0
292,44,2,23,1,57.6,0.54,0.202176,0.108864,0
3580,31,4,3,3,115.2,6.61,3.67790976,3.93681024,0
1620,31,1,15,4,65.7,16.45,7.01416485,3.79348515,1
2199,34,1,7,12,23.6,13.36,0.89228768,2.26067232,0
4257,26,1,2,6,21.6,3.31,0.1108188,0.6041412,0
2713,52,1,30,21,164.0,30.27,24.1760436,25.4667564,1
625,28,2,3,1,26.0,16.14,0.5581212,3.6382788,0
2233,26,2,7,3,24.2,9.68,0.89251536,1.45004464,1
3076,30,2,7,7,59.6,8.99,2.11106776,3.24697224,0
1503,38,1,0,4,33.4,14.96,0.86441872,4.13222128,0
551,30,1,13,1,26.8,5.3,0.9261008,0.4942992,0
2113,27,2,2,7,19.3,9.02,0.94354612,0.79731388,0
865,36,1,8,17,32.0,10.47,1.2128448,2.1375552,0
4895,30,1,2,8,17.4,4.34,0.30357432,0.45158568,0
4358,34,2,7,11,25.5,10.1,0.813858,1.761642,0
1450,42,3,12,18,69.7,5.05,2.0133542,1.5064958,0
3330,52,2,18,21,35.0,2.2,0.19712,0.57288,0
3895,50,1,25,12,135.3,8.89,6.68766252,5.34050748,0
2131,37,1,11,12,48.1,5.27,1.05957566,1.47529434,0
896,54,1,9,30,57.7,10.43,3.76733686,2.25077314,0
